merchant_id,month,tpv,approval_rate,pct_ecom,n_tx
10000435,2024-01-01,217.64,1.0,1.0,1
10000484,2024-04-01,130.2,1.0,1.0,1
10000561,2025-01-01,156.84,1.0,0.0,1
10000700,2025-12-01,214.39000000000001,0.8,0.0,5
10000846,2024-05-01,109.83,1.0,0.24692706910680143,2
10000996,2025-01-01,0.0,0.0,0.0,2
10001068,2025-01-01,54.2,1.0,0.0,2
10001201,2025-09-01,233.95,1.0,0.0,1
10001363,2024-11-01,58.36,1.0,0.0,1
10001491,2024-02-01,43.88,1.0,0.0,1
10001642,2024-01-01,126.04,1.0,0.0,1
10002069,2025-08-01,92.98,1.0,0.7313400731340073,2
10002118,2024-05-01,58.03,1.0,1.0,1
10002124,2025-01-01,12.75,1.0,0.0,1
10002144,2025-03-01,24.06,1.0,0.0,1
10002145,2024-11-01,29.36,1.0,1.0,1
10002693,2024-10-01,63.839999999999996,1.0,0.5394736842105263,2
10002763,2025-05-01,15.38,1.0,0.0,2
10002792,2025-07-01,26.3,1.0,0.0,2
10002859,2024-02-01,39.66,1.0,0.0,1
10002891,2024-12-01,91.88,1.0,0.0,1
10002979,2024-06-01,49.08,1.0,1.0,1
10003356,2025-07-01,54.87,1.0,0.0,1
10003659,2024-01-01,264.62,1.0,0.0,2
10003709,2024-04-01,62.26,1.0,0.7910375843238034,2
10003806,2025-04-01,3765.3,1.0,0.4791357926327251,2
10004007,2025-03-01,39.23,1.0,0.0,1
10004028,2025-08-01,213.38,1.0,0.16435467241540913,3
10004242,2024-11-01,224.57,1.0,0.39444271273990295,4
10004571,2025-03-01,251.45999999999998,1.0,0.5816829714467511,4
10004663,2024-07-01,13.3,1.0,0.0,1
10004717,2025-01-01,45.11,1.0,1.0,1
10004829,2024-10-01,150.35000000000002,1.0,0.10355836381775856,4
10004874,2025-09-01,139.57,1.0,0.0,2
10005027,2025-01-01,40.72,1.0,0.0,1
10005130,2024-04-01,87.99,1.0,0.3240140925105126,2
10005507,2025-04-01,98.02000000000001,1.0,0.8930830442766782,2
10005573,2024-11-01,91.72,1.0,0.0,2
10005805,2024-11-01,29.87,1.0,0.0,1
10005975,2024-11-01,491.82,1.0,0.0,1
10005989,2025-10-01,46.58,1.0,0.0,1
10006199,2025-03-01,235.26000000000002,1.0,0.0,2
10006220,2025-02-01,20.16,1.0,1.0,1
10006418,2025-04-01,39.47,1.0,1.0,1
10006418,2025-09-01,67.97,0.5,0.0,2
10006422,2024-11-01,509.59,1.0,0.0,1
10006708,2025-12-01,0.0,0.0,0.0,1
10006720,2024-04-01,73.13,1.0,0.0,1
10006785,2025-08-01,74.44,1.0,0.0,1
10007003,2024-10-01,72.69,1.0,0.0,3
10007035,2024-10-01,421.53999999999996,1.0,0.0,4
10007263,2024-03-01,102.39,1.0,1.0,1
10007556,2024-04-01,79.03,1.0,0.0,2
10007577,2025-07-01,254.41000000000003,1.0,0.0,3
10007903,2025-12-01,170.43,1.0,0.32195036085196266,2
10007986,2024-06-01,329.11,1.0,0.7033210780590076,3
10008138,2024-07-01,14.53,0.6666666666666666,0.0,3
10008138,2024-11-01,280.25,1.0,0.0,2
10008254,2025-02-01,37.38,1.0,1.0,1
10008390,2024-10-01,1034.8300000000002,0.75,0.7689862102954107,4
10008403,2025-06-01,16.94,1.0,1.0,1
10008458,2025-01-01,692.04,1.0,1.0,1
10008603,2025-08-01,303.34,1.0,0.0,1
10008637,2025-01-01,94.68,1.0,0.0,1
10008683,2024-03-01,126.38,1.0,0.8888273460990663,3
10008778,2025-04-01,65.72,1.0,0.0,1
10008802,2025-06-01,56.11,1.0,0.0,1
10008824,2025-01-01,97.2,1.0,0.0,1
10008903,2024-08-01,401.78,1.0,0.0,1
10009021,2025-04-01,444.44,1.0,0.0,1
10009062,2024-09-01,344.09000000000003,0.8333333333333334,0.19361213635967334,6
10009157,2024-01-01,9.25,1.0,0.0,1
10009193,2025-12-01,1483.4,0.8333333333333334,0.0,6
10009270,2024-11-01,133.12,0.5,1.0,2
10009322,2024-06-01,0.0,0.0,0.0,1
10009526,2024-05-01,93.02,1.0,0.0,1
10009787,2025-01-01,52.29,1.0,0.0,1
10009792,2025-10-01,109.70000000000002,1.0,0.0,3
10004067,2025-01-01,21.88,1.0,0.0,1
10009113,2025-07-01,566.13,1.0,0.0,2
10000075,2025-10-01,300.55,1.0,0.0,2
10000312,2024-10-01,3895.28,1.0,1.0,1
10000323,2025-12-01,316.78000000000003,1.0,0.0,2
10000430,2024-07-01,9.81,1.0,0.0,1
10000518,2025-09-01,186.31,1.0,0.0,1
10000556,2025-10-01,74.31,1.0,0.0,1
10000666,2024-04-01,138.63,1.0,0.641347471687225,2
10000797,2024-12-01,471.75,1.0,0.1158876523582406,3
10000801,2024-08-01,17.7,1.0,0.0,1
10000888,2024-10-01,60.65,1.0,0.3201978565539984,2
10000922,2025-10-01,46.88,1.0,0.0,1
10001031,2024-09-01,182.22,1.0,0.0,1
10001638,2025-05-01,0.0,0.0,0.0,1
10001721,2025-01-01,118.93,1.0,0.3092575464558984,3
10001737,2024-07-01,19.21,1.0,0.0,1
10001937,2024-10-01,35.96,1.0,1.0,1
10001954,2024-03-01,6.23,1.0,0.0,1
10002145,2024-04-01,47.09,1.0,0.0,1
10002296,2024-12-01,41.95,1.0,0.0,1
10002391,2025-04-01,230.81,1.0,0.0,1
10002426,2025-12-01,204.71,1.0,0.0,1
10002438,2024-04-01,12.98,1.0,0.0,1
10002686,2025-06-01,244.79000000000002,1.0,0.6148535479390497,4
10002735,2025-01-01,146.54,1.0,0.0,1
10002918,2025-06-01,289.48,1.0,0.0,4
10003138,2024-04-01,323.42,0.75,0.052130356811576274,4
10003146,2024-03-01,16.3,1.0,0.0,1
10003146,2024-04-01,62.74,1.0,0.0,1
10003219,2024-03-01,0.0,0.0,0.0,1
10003265,2024-01-01,127.55,1.0,0.0,1
10003584,2024-01-01,502.55999999999995,1.0,1.0,2
10003612,2024-09-01,63.48,1.0,0.0,1
10003651,2024-12-01,261.39,1.0,0.0,1
10003932,2025-11-01,564.71,1.0,0.0,1
10004181,2024-11-01,195.61,1.0,1.0,2
10004200,2024-02-01,9.54,1.0,0.0,1
10004374,2025-08-01,54.87,1.0,0.0,1
10004381,2025-03-01,78.85,1.0,1.0,1
10004457,2025-03-01,54.87,1.0,0.0,1
10004490,2025-10-01,0.0,0.0,0.0,1
10004511,2025-01-01,21.87,1.0,0.0,1
10004594,2025-10-01,22.2,0.5,0.0,2
10004731,2025-08-01,29.32,1.0,0.0,1
10004747,2024-07-01,47.91,1.0,0.0,1
10004795,2024-11-01,54.87,1.0,0.0,1
10004855,2024-11-01,0.0,0.0,0.0,1
10004897,2024-05-01,0.0,0.0,0.0,1
10004917,2024-01-01,63.89,1.0,0.0,1
10004966,2025-06-01,29.22,1.0,0.0,1
10004995,2024-06-01,157.63,1.0,0.0,2
10005010,2024-07-01,160.52,0.5,0.0,2
10005066,2025-12-01,173.1,1.0,0.0,1
10005076,2025-04-01,147.94,1.0,0.6915641476274166,2
10005156,2025-11-01,93.71,1.0,0.0,1
10005191,2024-11-01,15.47,1.0,1.0,1
10005255,2025-10-01,47.18,1.0,0.0,1
10005265,2024-07-01,39.79,1.0,0.0,1
10005546,2024-12-01,325.46000000000004,0.6666666666666666,0.06811897007312727,3
10005798,2025-04-01,174.91000000000003,1.0,0.0,3
10006052,2024-05-01,46.44,0.5,0.0,2
10006189,2024-05-01,1792.21,1.0,0.0,4
10006225,2024-08-01,0.0,0.0,0.0,1
10006312,2024-05-01,404.86,1.0,0.0,6
10006328,2025-02-01,101.16,1.0,1.0,1
10006363,2025-06-01,69.15,0.5,0.0,2
10006432,2024-07-01,12.41,1.0,0.0,1
10006482,2025-03-01,133.76,1.0,0.09419856459330143,3
10006496,2025-05-01,31.25,0.5,0.0,2
10006511,2024-07-01,293.24,1.0,0.0,2
10006577,2025-05-01,0.0,0.0,0.0,1
10006649,2024-11-01,35.07,1.0,0.0,1
10006790,2025-03-01,79.01,1.0,0.0,1
10007064,2025-09-01,51.14,1.0,1.0,1
10007073,2024-10-01,130.31,1.0,0.24234517688588747,2
10007105,2024-12-01,3015.14,1.0,0.0,2
10007172,2024-10-01,865.4399999999998,1.0,0.4642493991495656,3
10007213,2024-05-01,91.64,1.0,0.0,1
10007257,2025-07-01,604.61,1.0,0.0,1
10007260,2025-09-01,147.29000000000002,1.0,0.0,3
10007271,2024-01-01,27.86,1.0,0.0,1
10007339,2024-07-01,148.4,1.0,0.622843665768194,2
10007395,2024-11-01,852.66,1.0,0.38297797480824713,5
10007655,2025-03-01,492.51,1.0,0.11888083490690544,3
10007824,2024-09-01,11.58,1.0,0.0,1
10008043,2024-08-01,139.99,0.3333333333333333,0.0,3
10008115,2024-02-01,57.46,1.0,0.0,1
10008124,2025-07-01,27.34,1.0,0.0,1
10008542,2025-02-01,54.87,1.0,1.0,1
10008626,2024-11-01,54.87,1.0,1.0,1
10008805,2025-11-01,1081.93,1.0,1.0,1
10008975,2024-04-01,75.07,1.0,0.0,1
10009074,2025-04-01,204.22000000000003,1.0,0.0,2
10009170,2024-09-01,125.78,1.0,0.0,1
10009196,2025-08-01,26.22,1.0,0.0,1
10009271,2025-01-01,134.82,1.0,0.40698709390298177,3
10009312,2025-03-01,58.95,1.0,0.0,1
10009454,2024-12-01,6.99,1.0,0.0,1
10009526,2025-09-01,962.36,1.0,0.0,2
10009727,2024-08-01,121.53999999999999,1.0,0.0,2
10009739,2025-03-01,61.36,1.0,0.0,1
10002212,2024-08-01,172.14999999999998,1.0,0.0,3
10006701,2025-03-01,449.22,1.0,0.019611771515070566,4
10007314,2025-07-01,11.78,1.0,1.0,1
10008220,2025-08-01,35.47,1.0,0.0,1
10009117,2024-08-01,42.59,1.0,0.0,2
10009133,2024-07-01,69.32,1.0,0.0,1
10000034,2024-01-01,49.02,1.0,0.0,1
10000149,2025-12-01,41.32,1.0,0.0,1
10000259,2024-06-01,49.16,1.0,0.0,1
10000333,2024-02-01,211.37,1.0,0.0,1
10000381,2024-11-01,33.32,1.0,0.0,1
10000777,2024-06-01,122.17,1.0,1.0,1
10000786,2025-02-01,337.74,1.0,0.0,1
10000848,2025-11-01,69.66,1.0,0.0,1
10000897,2024-07-01,258.86,0.5,0.0,2
10001017,2024-03-01,12.32,1.0,0.0,1
10001018,2024-12-01,64.65,1.0,0.0,2
10001064,2025-07-01,35.04,1.0,0.0,1
10001081,2025-02-01,94.1,1.0,0.0,1
10001171,2025-09-01,0.0,0.0,0.0,1
10001238,2025-01-01,39.61,1.0,0.0,1
10001358,2024-10-01,89.24,1.0,1.0,1
10001411,2024-08-01,230.11,1.0,0.09903958976141844,6
10001520,2024-06-01,968.66,1.0,0.2031466149113208,3
10001758,2024-04-01,86.36,1.0,1.0,2
10001772,2024-12-01,224.86,1.0,0.34528150849417416,3
10001800,2025-07-01,926.15,1.0,1.0,1
10001865,2025-05-01,31.98,1.0,1.0,1
10001875,2024-07-01,673.66,1.0,0.0,1
10001902,2024-06-01,204.89,0.5,0.0,2
10001908,2025-02-01,510.34,1.0,0.0,1
10001946,2025-02-01,1272.21,1.0,0.0,1
10001983,2025-04-01,38.22,0.6666666666666666,0.3307169021454736,3
10002021,2025-02-01,101.03,1.0,1.0,1
10002043,2024-09-01,58.77,1.0,1.0,1
10002051,2024-01-01,16.69,1.0,0.0,1
10002061,2025-11-01,64.47,1.0,0.0,1
10002089,2024-08-01,110.06,1.0,0.0,1
10002157,2025-08-01,53.75,1.0,1.0,1
10002249,2024-03-01,79.11999999999999,1.0,0.0,2
10002262,2024-11-01,34.57,1.0,0.0,1
10002761,2024-12-01,53.31,1.0,1.0,1
10002949,2025-05-01,34.44,1.0,0.0,2
10002960,2025-12-01,15.03,1.0,0.0,1
10002964,2025-09-01,623.99,1.0,0.0,2
10003055,2024-06-01,141.92,1.0,0.0,1
10003072,2024-07-01,23.2,1.0,1.0,1
10003477,2024-12-01,166.64,1.0,0.0,1
10003736,2025-04-01,132.22,1.0,0.0,1
10003866,2025-05-01,40.61,1.0,0.37847820733809406,2
10004014,2025-07-01,9.65,1.0,0.0,1
10004150,2024-09-01,1791.82,1.0,0.0,1
10004174,2024-03-01,169.33,1.0,0.3698104293391602,4
10004260,2024-01-01,80.48,1.0,1.0,1
10004373,2024-06-01,5609.160000000001,1.0,0.206168124995543,7
10004401,2024-08-01,6.88,1.0,1.0,1
10004517,2025-02-01,419.63,0.7777777777777778,0.0,9
10004620,2024-12-01,117.13,1.0,1.0,1
10004894,2025-07-01,727.19,1.0,0.0,1
10005139,2024-09-01,87.72,1.0,0.0,1
10005203,2024-09-01,66.92,1.0,0.0,1
10005368,2024-06-01,32.04,0.5,1.0,2
10005397,2025-06-01,158.51,1.0,0.0,1
10005458,2025-10-01,1171.19,1.0,0.0,1
10005612,2025-06-01,143.0,0.5,0.0,2
10005659,2024-08-01,217.1,0.6666666666666666,0.9727314601566099,3
10005938,2024-12-01,56.080000000000005,1.0,0.0,2
10005939,2025-07-01,68.34,1.0,0.0,1
10006020,2024-12-01,485.51,1.0,0.6608926695639636,3
10006202,2025-02-01,66.2,1.0,0.6542296072507553,2
10006235,2025-04-01,15.79,1.0,0.0,1
10006339,2025-03-01,142.69,1.0,0.0,2
10006372,2025-10-01,40.37,1.0,0.0,1
10006475,2024-12-01,20.6,1.0,0.0,1
10006759,2025-12-01,41.52,1.0,0.0,1
10006765,2025-03-01,268.71,1.0,0.0,1
10006842,2024-04-01,67.73,1.0,0.0,1
10007184,2024-05-01,58.38,1.0,1.0,1
10007322,2025-01-01,395.03,0.75,0.011745943346074981,4
10007358,2024-03-01,180.22,1.0,0.0,2
10007440,2024-10-01,100.91,1.0,0.0,1
10007884,2025-09-01,45.96,1.0,1.0,1
10007910,2025-10-01,29.84,1.0,0.0,1
10007928,2025-10-01,114.44999999999999,1.0,0.4940148536478812,2
10008122,2025-12-01,331.52,1.0,0.0,1
10008226,2024-09-01,162.44,1.0,0.0,1
10008431,2025-11-01,211.75,1.0,0.0,1
10008434,2024-05-01,557.3199999999999,1.0,0.0,2
10008532,2025-08-01,22.56,1.0,1.0,1
10008649,2024-07-01,144.92,1.0,0.0,2
10008738,2024-07-01,435.27,1.0,0.0,4
10008738,2025-07-01,85.19999999999999,1.0,0.0,4
10008849,2025-01-01,353.71,1.0,1.0,1
10009066,2025-12-01,136.35999999999999,0.6666666666666666,0.8125550014667059,3
10009084,2024-02-01,47.12,1.0,0.0,1
10009120,2024-01-01,115.97,1.0,0.0,2
10009140,2025-05-01,54.87,1.0,0.0,1
10009259,2025-08-01,1177.17,1.0,1.0,1
10009355,2024-11-01,18.1,1.0,0.0,1
10009379,2024-04-01,77.86,1.0,0.0,1
10009559,2024-07-01,0.0,0.0,0.0,1
10009584,2024-05-01,114.89,1.0,0.0,2
10009694,2024-01-01,18.59,1.0,0.0,1
10009770,2025-11-01,655.76,0.5,1.0,2
10004513,2025-04-01,0.0,0.0,0.0,1
10006343,2025-01-01,54.87,1.0,0.0,1
10000017,2025-10-01,38.62,1.0,0.0,1
10000096,2025-07-01,64.62,1.0,0.0,1
10000107,2024-12-01,105.47,1.0,1.0,1
10000147,2025-07-01,6905.72,1.0,0.0,3
10000388,2025-10-01,440.38,1.0,0.0,3
10000426,2024-11-01,30.95,1.0,0.0,1
10000723,2025-10-01,2187.22,1.0,0.0,3
10000850,2025-05-01,14.11,1.0,0.0,1
10000854,2024-04-01,32.15,1.0,1.0,1
10000933,2025-04-01,7493.98,1.0,0.0,3
10001142,2025-10-01,145.42999999999998,1.0,0.10018565632950562,3
10001184,2025-02-01,37.55,1.0,0.0,1
10001196,2025-02-01,442.18,1.0,0.0,2
10001232,2024-05-01,610.5,0.875,0.0,8
10001553,2025-07-01,118.28,1.0,0.0,2
10001564,2025-06-01,103.38,1.0,1.0,1
10001572,2024-10-01,112.03999999999999,0.6,0.0,5
10001602,2024-04-01,41.48,1.0,0.0,1
10001720,2024-10-01,48.79,1.0,0.0,1
10001735,2024-05-01,14968.39,0.6666666666666666,0.03102270852109011,6
10001989,2024-02-01,209.74,0.5,0.0,2
10002180,2025-01-01,43.22,1.0,0.0,2
10002207,2025-06-01,95.26,1.0,0.0,1
10002238,2025-10-01,175.23,1.0,0.0,1
10002282,2025-08-01,54.17,1.0,0.0,1
10002334,2025-06-01,208.74,1.0,0.0,1
10002342,2024-08-01,277.26,1.0,0.2928659020414052,3
10002388,2024-10-01,1410.54,1.0,0.0,1
10002650,2024-10-01,358.53999999999996,1.0,0.0,3
10002783,2025-05-01,112.67,0.5,0.0,2
10002870,2024-02-01,124.32,1.0,0.0,1
10003032,2024-02-01,85.46,1.0,0.0,1
10003269,2024-02-01,1017.91,1.0,0.34887170771482745,2
10003398,2025-09-01,1087.0700000000002,1.0,0.0,3
10003410,2024-07-01,56.56,1.0,0.0,1
10003427,2024-02-01,0.0,0.0,0.0,1
10003462,2024-06-01,51.61,0.3333333333333333,0.0,3
10003487,2025-12-01,208.85999999999999,1.0,0.0,3
10003509,2025-04-01,349.84000000000003,1.0,0.2832723530756917,2
10003830,2024-06-01,142.17000000000002,1.0,0.0,3
10004216,2025-06-01,1314.82,1.0,0.0,2
10004293,2024-09-01,63.74,1.0,0.0,1
10004470,2024-07-01,160.05,1.0,0.0,1
10004517,2025-07-01,688.28,1.0,0.546173069099785,10
10004523,2024-05-01,110.97999999999999,0.6666666666666666,0.0,3
10004701,2025-12-01,577.4300000000001,1.0,0.0,3
10004796,2024-01-01,443.6,0.5,1.0,2
10005109,2025-04-01,99.46,1.0,0.0,1
10005140,2025-03-01,0.0,0.0,0.0,1
10005147,2024-06-01,102.94,1.0,0.0,1
10005261,2025-01-01,17.78,1.0,0.0,1
10005341,2025-03-01,14.98,1.0,0.0,1
10005363,2024-12-01,31.58,1.0,0.0,1
10005371,2025-12-01,568.55,0.5,0.0,2
10005443,2025-04-01,569.88,1.0,1.0,1
10005722,2025-01-01,13.72,1.0,1.0,1
10005755,2024-12-01,33.56,1.0,0.0,1
10005769,2024-12-01,165.41,1.0,0.0,3
10005791,2025-07-01,29.77,1.0,0.0,1
10005847,2025-01-01,168.43,1.0,0.0,1
10005878,2024-09-01,7.09,0.3333333333333333,0.0,3
10005893,2024-06-01,12.28,1.0,0.0,1
10005954,2025-09-01,13.22,1.0,1.0,1
10006259,2024-10-01,708.17,1.0,0.0,2
10006304,2025-04-01,0.0,0.0,0.0,1
10006477,2024-07-01,44.17,1.0,0.0,1
10006511,2024-10-01,208.36,1.0,0.0,2
10006551,2024-04-01,19.76,1.0,0.0,1
10006670,2025-05-01,291.88,1.0,0.5285048650130191,2
10006721,2025-12-01,176.75,1.0,0.0,1
10006766,2024-12-01,304.15,1.0,0.0,1
10006887,2024-03-01,62.55,1.0,0.0,1
10006945,2024-02-01,131.34,1.0,0.0,1
10007082,2025-03-01,15.35,1.0,1.0,1
10007126,2024-08-01,26.93,1.0,0.0,1
10007141,2025-07-01,418.99,1.0,1.0,1
10007326,2024-07-01,0.0,0.0,0.0,1
10007350,2025-04-01,37.43,1.0,0.4141063318193962,2
10007397,2025-11-01,15.57,1.0,0.0,1
10007682,2024-07-01,6.66,1.0,0.0,1
10007781,2025-07-01,132.66,1.0,0.0,1
10008342,2025-05-01,10.54,1.0,1.0,1
10008389,2025-08-01,14.52,0.5,0.0,2
10008429,2025-11-01,6.16,1.0,0.0,1
10008544,2024-05-01,93.61,1.0,0.0,1
10008582,2025-05-01,1679.9,1.0,0.0,2
10008662,2025-05-01,7.61,1.0,1.0,1
10008681,2024-01-01,185.99,1.0,0.0,1
10008847,2025-09-01,137.54,1.0,0.1481023702195725,2
10008856,2025-09-01,806.6,0.7142857142857143,0.06802628316389783,7
10008858,2024-05-01,23.11,0.5,0.0,2
10008876,2024-04-01,77.83,1.0,1.0,2
10008897,2025-05-01,4.81,1.0,0.0,1
10009023,2024-05-01,302.24,1.0,0.0,1
10009139,2024-11-01,300.91,1.0,0.0,1
10009275,2024-10-01,71.48,0.5,0.0,2
10009292,2025-01-01,205.04,1.0,0.0,2
10009595,2025-06-01,64.55,1.0,0.0,1
10009784,2025-08-01,429.46,0.5,0.0,2
10000446,2025-05-01,459.18,1.0,0.0,4
10000882,2025-03-01,965.64,1.0,1.0,1
10001079,2025-02-01,106.23,1.0,0.0,2
10001095,2025-04-01,122.27,1.0,0.0,2
10001159,2024-02-01,41.31,1.0,0.0,1
10001353,2024-01-01,10.24,1.0,0.0,1
10001370,2024-03-01,73.98,1.0,0.0,1
10001400,2025-04-01,0.0,0.0,0.0,1
10001429,2024-04-01,485.16999999999996,1.0,0.46934064348578847,4
10001657,2024-12-01,182.75,1.0,0.11841313269493844,2
10001738,2025-10-01,54.87,1.0,0.0,1
10002027,2024-10-01,592.92,1.0,0.2074816164069352,2
10002211,2024-01-01,160.56,1.0,0.0,2
10002474,2025-07-01,8.79,0.5,0.0,2
10002611,2024-05-01,81.47,0.5,1.0,2
10002686,2024-05-01,125.97,0.6666666666666666,0.2559339525283798,3
10002693,2025-02-01,385.62,1.0,0.0,2
10002783,2025-06-01,100.23,1.0,0.3912002394492667,3
10002905,2024-11-01,263.21,1.0,0.17978040348011096,3
10002914,2025-04-01,0.0,0.0,0.0,1
10003334,2024-09-01,123.84,1.0,0.0,2
10003365,2024-12-01,50.59,1.0,0.0,1
10003432,2024-11-01,44.16,1.0,0.0,1
10003595,2025-01-01,0.0,0.0,0.0,1
10003689,2025-08-01,190.2,1.0,0.0,1
10004020,2025-05-01,115.94999999999999,1.0,0.0,3
10004120,2025-03-01,160.58,1.0,0.0,1
10004136,2025-12-01,81.88,1.0,0.0,1
10004409,2024-01-01,16.38,1.0,0.0,1
10004622,2025-03-01,219.14,1.0,0.0,2
10004768,2024-07-01,52.25,1.0,0.0,1
10005010,2024-08-01,51.85,1.0,1.0,1
10005046,2025-01-01,86.42,1.0,0.0,1
10005049,2024-11-01,41.92,1.0,0.0,1
10005053,2024-08-01,66.31,1.0,0.0,1
10005093,2025-06-01,1322.38,1.0,0.0741390523147658,11
10005129,2025-12-01,308.09000000000003,1.0,1.0,2
10005159,2025-09-01,223.5,1.0,0.8376286353467561,3
10005201,2025-06-01,297.46,1.0,0.0,2
10005230,2025-09-01,0.0,0.0,0.0,1
10005347,2025-11-01,61.28,1.0,0.0,1
10005409,2024-12-01,35.22,1.0,0.0,1
10005445,2024-12-01,40.62,1.0,0.0,2
10005516,2025-04-01,461.42,1.0,0.0,1
10005532,2024-06-01,109.3,1.0,0.0,1
10005624,2025-09-01,36297.55,1.0,1.0,1
10005966,2024-12-01,26.27,1.0,1.0,1
10006027,2024-05-01,122.81,1.0,0.0,1
10006027,2024-11-01,65.96,1.0,0.0,1
10006066,2024-08-01,15.38,1.0,0.0,1
10006157,2024-07-01,76.65,1.0,0.423091976516634,2
10006166,2024-03-01,73.27,1.0,0.0,1
10006434,2024-04-01,41.04,1.0,0.0,1
10006492,2024-10-01,115.61,1.0,0.0,2
10006512,2024-06-01,37.13,1.0,0.0,1
10006594,2024-11-01,0.0,0.0,0.0,1
10006612,2025-10-01,53.0,1.0,0.0,1
10006639,2025-11-01,87.32000000000001,0.5,0.0,4
10006669,2024-03-01,215.79000000000002,1.0,0.0,2
10006671,2025-04-01,330.57,1.0,0.0,1
10006685,2025-05-01,18.35,1.0,0.0,1
10006730,2025-07-01,202.1,0.6666666666666666,0.0,3
10006830,2024-02-01,158.27,1.0,0.0,1
10006950,2025-10-01,33.04,0.5,0.0,2
10007017,2025-06-01,72.26,1.0,1.0,1
10007102,2025-08-01,335.52,1.0,0.0,1
10007366,2025-12-01,0.0,0.0,0.0,1
10007439,2025-07-01,45.18,1.0,0.0,1
10007456,2025-12-01,29.74,1.0,0.0,1
10007503,2024-01-01,393.43999999999994,1.0,0.0,3
10007592,2025-12-01,135.87,1.0,0.0,3
10007854,2025-03-01,4279.11,1.0,0.0,2
10007869,2024-06-01,62.23,1.0,0.0,2
10007990,2025-10-01,49.3,1.0,0.5616632860040569,2
10008108,2024-06-01,952.8699999999999,0.6,0.1166161176236003,5
10008115,2025-01-01,18.16,0.5,0.0,2
10008170,2025-09-01,61.11,1.0,0.0,1
10008326,2025-10-01,177.84,1.0,0.0,1
10008494,2025-07-01,0.0,0.0,0.0,1
10008566,2025-12-01,114.92,1.0,0.0,1
10008640,2024-07-01,110.35,1.0,0.0,1
10008641,2025-04-01,27.46,1.0,1.0,1
10009068,2025-04-01,102.5,1.0,1.0,1
10009104,2024-08-01,58.91,1.0,0.0,1
10009213,2024-08-01,332.59000000000003,1.0,0.0,3
10009292,2025-02-01,35.72,1.0,0.0,1
10009317,2024-05-01,16.09,1.0,1.0,1
10009377,2025-12-01,428.12,1.0,0.0,2
10009407,2024-04-01,402.94,1.0,0.0,1
10009769,2024-09-01,0.0,0.0,0.0,1
10000516,2024-11-01,38.88,1.0,0.0,1
10000814,2025-07-01,102.75,1.0,0.795036496350365,2
10001018,2025-06-01,1038.27,1.0,0.0,3
10001048,2025-10-01,14.09,1.0,0.0,1
10001052,2025-10-01,231.83,1.0,0.0,1
10001079,2024-11-01,221.3,1.0,0.0,3
10001129,2025-02-01,48.05,1.0,0.0,1
10001217,2025-10-01,1858.87,1.0,0.05449009344386644,3
10001328,2024-01-01,255.12,1.0,0.0,1
10001459,2024-08-01,0.0,0.0,0.0,1
10001485,2025-09-01,42.71,1.0,0.0,1
10001539,2024-10-01,13.9,1.0,0.0,1
10001595,2024-06-01,126.74,1.0,0.4323023512703172,3
10001603,2024-09-01,32.44,1.0,0.0,2
10001651,2025-06-01,1656.2,1.0,0.0,3
10001676,2025-04-01,49.37,1.0,1.0,1
10001871,2024-07-01,206.64,0.5,0.0,2
10002146,2024-04-01,34.71,0.5,1.0,2
10002197,2024-01-01,74.07,1.0,1.0,1
10002206,2025-11-01,56.21,1.0,0.0,2
10002233,2024-07-01,431.75,1.0,0.0,2
10002244,2025-05-01,123.0,1.0,0.0,1
10002249,2025-07-01,72.02000000000001,1.0,0.17800610941405162,3
10002416,2024-12-01,749.05,1.0,0.0,3
10002595,2024-06-01,33.22,1.0,0.0,1
10002625,2024-11-01,95.79,1.0,0.0,1
10002711,2025-10-01,46.77,1.0,1.0,1
10002727,2025-07-01,113.7,0.6666666666666666,0.0,3
10002847,2025-09-01,163.07,1.0,0.0,1
10002855,2024-07-01,185.69,1.0,0.0,1
10002894,2025-08-01,54.87,1.0,0.0,1
10003011,2025-09-01,62.86,1.0,0.8367801463569838,2
10003032,2025-11-01,250.79,1.0,1.0,1
10003050,2025-08-01,108.02000000000001,1.0,0.0,3
10003218,2024-12-01,206.02,1.0,0.0,1
10003256,2024-03-01,43.1,0.5,1.0,2
10003291,2024-11-01,154.24,0.5,0.0,2
10003356,2024-05-01,0.0,0.0,0.0,1
10003398,2025-12-01,336.16,1.0,1.0,1
10003450,2024-05-01,120.6,1.0,0.0,1
10003453,2025-04-01,191.7,1.0,0.0,2
10003482,2025-09-01,121.52000000000001,1.0,0.0,2
10003492,2024-03-01,272.58,1.0,0.8632694988627193,2
10003578,2024-12-01,123.03,1.0,0.0,1
10003687,2024-01-01,40.62,1.0,0.0,1
10003745,2024-04-01,88.76,1.0,0.6798107255520505,2
10003745,2025-09-01,28.53,1.0,0.0,1
10003798,2024-11-01,8.67,1.0,0.0,1
10003830,2024-11-01,49.75,1.0,1.0,1
10003976,2025-10-01,67.62,1.0,0.0,1
10004226,2024-01-01,63.61,1.0,0.0,1
10004444,2024-03-01,8600.48,0.9285714285714286,0.3737151879895076,14
10004540,2024-09-01,0.0,0.0,0.0,1
10004692,2024-01-01,12.77,1.0,0.0,1
10005051,2025-05-01,385.36,1.0,0.7749377205729707,2
10005074,2024-03-01,150.66,1.0,0.0,2
